doc;content
https://genius.com/044-rose-hoe-lyrics;[Текст песни "HOE"]      [Интро]   Эй, эй, эй   Эй, bitch, no way      [Припев]   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук      [Куплет]   Goyard - моя сумка   Но суди по поступкам   Малышка я влюблен   Это твое всё   Я ушел на блок, мне не нужен глок   Гарри худи, капюшон   Я не занят, не пижон   Цветы и белый лэмбо   Не слежу за трендом, просто тряси попой   Парень, где мой сорт?   Goyard - моя сумка   Но суди по поступкам   Малышка я влюблен   Это твое все      [Бридж]   Эй, эй, эй - bitch no way   Роузи каждый день, Яката каждый день   Эй, эй, эй - bitch no way   Роузи каждый день, Яката каждый день      [Припев]   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук   Мне не нужно сук   Этот вес для сук
https://genius.com/044-rose-hustle-lyrics;[Текст песни "HUSTLE"]      [Припев]   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle      [Куплет]   Новый день, кину наверх каждую суку, нарисую   Я не вижу ваших лиц, бой, не нужно злиться   Да, я номер один, проливаю кодеин   Mountian Dew я люблю, заливаю банку всю   Эй, эй, baby bitch, no way   Да, я знаю, повторяю, чтобы вы запоминали   Кто есть, кому отдавать честь   Бле, бле, бле, бабло, похуй на него   Бле, бле, бле, бабло   Бле, бле, бле, бабло, эй      [Припев]   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle      [Аутро]   Новый день, кину наверх каждую суку, нарисую   Hustle, hustle, hustle, hustle   Hustle, hustle, hustle, hustle
https://genius.com/044-rose-i-count-money-lyrics;[Текст песни "Я СЧИТАЮ ДЕНЬГИ"]      [Куплет 1]   Мимо систем, мы создали схему   Без проблем   Да, сука, я первый   Этот звук, я верный   Я считаю деньги   Lamborghini Banger, снова Maserati Fendi   Окей, окей, Роузи снова сделал стиль и убил   Немного времени убил и стал собой   Я вижу насквозь эти лица   Сука просит остановиться, она не хочет учиться   Но не бойся, Роузи правильный выбор (Выбор)   Только приготовься, он самый красивый   Мы катим на Maserati, золотые волны   И нам никогда не хватит (И нам никогда не хватит)      [Куплет 2]   Свежий воздух проникает в наши души   Ты никого не слушай, Роузи самый лучший   Думай часто о себе, я получил вдвойне   Кто-то смотрит выше (что-что?), кто-то чаще дышит   Прости, кого я не услышал   Прости, вы меня простите   Это мой путь, и я его пройду   Самый преданный звук, я не обойду ошибку   044 (пр-р), это 044 Klan   Роуз, ха      [Куплет 3]   Ошибка 044, снова обращаюсь к Сири   Два билета вперёд, и никто не найдёт   Окей, окей, я снова сделал этот стиль   Подожди, [?]   Раз-два-три, прошу, не говори   Что снова смотришь на нас, что снова смотришь на нас   Чёрт возьми, парень, ты не готов увидеть (Не готов)   Правду пройденных слов      [Припев]   Я считаю деньги   Я считаю деньги   Без проблем   Да, сука, я первый   Этот звук, я верный   Я считаю деньги   Lamborghini Banger, снова Maserati Fendi   Я считаю деньги   Я считаю деньги   Я считаю деньги   Я считаю деньги без проблем   Да, сука, я первый   Этот звук, я верный   Я считаю деньги   Lamborghini Banger, снова Maserati Fendi      [Аутро]   Я считаю деньги   Я считаю деньги   Я считаю деньги   Я считаю деньги
https://genius.com/044-rose-i-dont-care-lyrics;Lil Rose be flexing on your bitch x2   I dont care what people are saying   I dont care bout the bills that im paying   I dont care which hoes im laying   I dont care bout the people im betraying   My shoes rare and the people be hatin   Lambo door open these bitches be stayin   Bullet from a Glock and my swag top rating   Cooled with my dog and my crack is baking   Louis vuitton all over my belting   Swag so high and i see that bitch melting   Rockstar eating pie and my album be sellin'   40k a show while these mufuckn bitches be yellin'   My bae a snow white piece o' duckin bitch in my house dwellin      With my goyard boots trough the snow   Iced out teeth i let it glow   In the yard got a bitch twerking lets go   Pint a card not a snitch working on a new hoe   Workin on a mil while some niggas still playing with a yoyo   Had a nigga drinking lean alot like bro   In my lambo and a golddigger is a no go   When girls wear designer they are in my flow   When people drinking lean they can join my zone   Nowadays got alot of money and im wearing v-lone   Im a designer from skin to my bone   So many girls they be dripping off my phone   People say im gon be nothing..   Wait 2 years and you see me sitting on my throne   Bitch, stop asking, you can better go home   I be on myself and, leave me alone   Pop 3 tags and im in gods dome
https://genius.com/044-rose-i-dont-know-lyrics;[Интро]   Роузи, эй, воу   Роузи, эй, эй, эй      [Припев]   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Эй, сука я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я ничего не знаю, я ничего не знаю, я ничего не знаю   Я не знаю      [Пред-Куплет]   044 klan музыкальный ground   Ты не самый, это самый, самый, самый klan   Это самый, самый, самый klan      [Куплет]   Не сравнивай с другими и любовь на lamborghini   Я не ощущаю боль, это премиум 044   Легендарен, [?],  благодарны   Жизнь не ради цифр на счету, просто я люблю   Просто я люблю      [Припев]   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю   Я не знаю, я не знаю, я не знаю, я не знаю
https://genius.com/044-rose-i-got-this-style-4real-lyrics;[Текст песни "I GOT THIS STYLE 4REAL"]      [Интро]   I got this style for real   I got this shawty for real   Роузи каждый день, эй   Барселона      [Припев]   I got this style for real (for real)   I got this shawty for real (for real)   I got this style for real (for real)   I got this shawty for real (for real)   Я не боюсь своей тени   Работаем круглую неделю   Не прошу мне здесь поверить   Модели на моей постели   I got this style for real (for real)   I got this shawty for real (for real)   I got this style for real (for real)   I got this shawty for real (for real)   Я не боюсь своей тени   Работаем круглую неделю   Не прошу мне здесь поверить   Модели на моей постели      [Куплет]   Когда я вышел на блок   Суки не верили, но   Когда я сделал всё счёт   [?] вышел на блок   Рассекаем под пальмами   Заняты под небесами мы   Никто не зависает как мы   Крутим всё-всё ради любви   Я помню то время, когда я вышел из дома   Тёмные улицы так мне знакомы   Один косяк, он мне всё напомнит   С братьями поднимаемся вверх   Спасибо за всё, это успех      [Припев]   I got this style for real (for real)   I got this shawty for real (for real)   I got this style for real (for real)   I got this shawty for real (for real)   Я не боюсь своей тени   Работаем круглую неделю   Не прошу мне здесь поверить   Модели на моей постели   I got this style for real (for real)   I got this shawty for real (for real)   I got this style for real (for real)   I got this shawty for real (for real)   Я не боюсь своей тени   Работаем круглую неделю   Не прошу мне здесь поверить   Модели на моей постели
https://genius.com/044-rose-i-love-you-lyrics;[Припев]   Я такой и я не хочу меняться   Больше не буду так стесняться   И я не хочу меняться   Больше не буду так стесняться      [Куплет]   Когда останутся обиды   Слова свои я брошу в след   Любви мотивы пусть забыты   Как призрак юности твоей   Но стоит только вспомнить взгляд   И рук твоих движения плавных   Я словно новый человек   Надежд разбитых обладатель      [Бридж]   Слово за словом   Я бьюсь от отчаяния   В твоих глазах   Остаюсь без внимания   Терпит все тот   Кто предан мечте   Я так хотел бы   Забыть о тебе      [Припев]   Я такой и я не хочу меняться   Больше не буду так стесняться   И я не хочу меняться   Больше не буду так стесняться   Я такой и я не хочу меняться   Больше не буду так стесняться   И я не хочу меняться   Больше не буду так стесняться      [Аутро]   Слово за словом   Я бьюсь от отчаяния   В твоих глазах   Остаюсь без внимания   Терпит все тот   Кто предан мечте   Я так хотел бы   Забыть о тебе
https://genius.com/044-rose-its-not-just-that-lyrics;[Hook]   Все не просто так,эй   Все не просто так,детка   (x6)      [Verse 1]   Мы катим у берега моря   Ни за что не платим - наслаждаемся прибоем   Вдоль пальм скользим между этих глубин   Один за одним , мы скоро взлетим   Солнце греет капот   И я не знаю кто посещает наш борд   И я не знаю что они плеснули в компот (оу)   Малышка на заднем просит сделать громче трек   Молодой человек,сделай громче этот трек   Дальше еду вдоль берегов   Чувствую помощь попутных ветров   Вижу любовь голубых облаков   Чувствую кто-то сегодня готов      [Hook]   Все не просто так,эй   Все не просто так,детка   Все не просто так   (x10)      [Verse 2]   Любви так много в сердцах   Хватит негатива , удали весь это страх   Я люблю повторяться - здесь нечем стесняться   Нам не стоит бояться   Мы катим у берега моря   Ни за что не платим - наслаждаемся прибоем   Вдоль пальм скользим между этих глубин   Один за одним , мы скоро взлетим   Дальше едем вдоль берегов   Чувствую помощь попутных ветров   Вижу любовь голубых облаков   Чувствую кто-то сегодня готов      [Hook]   Все не просто так,эй   Все не просто так,детка   (x10)
https://genius.com/044-rose-know-what-she-needs-lyrics;[Текст песни "знаю что ей нужно"]      [Интро]   Да, я уже на высоте   Да, я уже на высоте   Да, я уже на высоте   Да, я уже на высоте      [Куплет 1]   Мне больше ничего не надо, братья и малышка рядом   И мне больше ничего не надо   Мне больше ничего не надо, мне больше ничего не надо   Оставь слова, что говорила мне вчера   Посмотри в мои глаза и ты увидишь там любовь (любовь)   Оставь слова, что говорила мне вчера   Посмотри в мои глаза и ты увидишь там любовь (любовь, вновь и вновь)   Я понимаю как тебя мне не хватает, эй      [Куплет 2]   Я же знаю, что ей надо, я вижу ее взгляды   Плохие суки позади, лучшее внутри   У меня OG для души   Есть все, что я хочу, я лечу   Я убит, без обид, мы мечтаем   Мы от любви сгораем   Я знаю, что ей нужно, я знаю, что ей надо   Я вижу ее взгляды   Плохие суки позади, лучшее внутри   У меня OG для души   Есть все, что я хочу, я лечу   Я убит, без обид, мы мечтаем   Мы от любви сгораем   Я знаю, что ей надо, я знаю, что ей надо
https://genius.com/044-rose-lamborghini-lyrics;[Интро]   Прыгай в мой джип, просто прыгай в мой джип   Я не знаю, что эта сука хочет мой хит   Прыгай в мой джип, просто прыгай в мой джип   Не бойся совершенства, ведь это наше G      [Куплет: 044 ROSE]   Наливаю лин, как всегда один   Не хочу говорить, как вам надо жить   Переношу, перевожу тот самый стиль, я не дышу   Самый трилл я покажу, кей-килл и я его убил      [Переход: 044 ROSE]   BMW (Нет), Ламборгини   Мерседес (Нет), Ламборгини   Порше (Нет), Ламборгини   Ламборгини, Ламборгини   BMW (Нет), Ламборгини   Мерседес (Нет), Ламборгини   Порше (Нет), Ламборгини   Ламборгини, Ламборгини      [Припев: 044 ROSE]   Прыгай в мой джип, просто прыгай в мой джип   Я не знаю, что эта сука хочет мой хит   Прыгай в мой джип, просто прыгай в мой джип   Не бойся совершенства, ведь это наше G   Прыгай в мой джип, просто прыгай в мой джип   Я не знаю, что эта сука хочет мой хит   Прыгай в мой джип, просто прыгай в мой джип   Не бойся совершенства, ведь это наше G      [Куплет: OBLADAET]   Прыгай в мой джип, просто прыгай в мой джип   Прыгай в мой джин, просто прыгай в мой джин   USB, заряд в обойму, Ok Cool, в Гаярде коины   Kenny мод, в руках с консолью, набираю новый поинт   Захожу на этот трек и выпускаю трек на волю   Заведу эту малышку с СМСки - Ламбо Боинг   Врубись я в беде, эти цепи на мне   Будто шея в петле, это рабство? О нет   Врубись я в беде, коины липнут к руке   Упакую в пакет, упакую в пакет   Я проснусь на бите, тур лайф, как уикенд   Качу по стране Мотор Джерси на мне, каждый город в огне   Ты занят не тем, дизайнер на мне   Я всегда налегке, мы крутим наверх — крутое пике      [Припев: 044 ROSE]   Прыгай в мой джип, просто прыгай в мой джип   Я не знаю, что эта сука хочет мой хит   Прыгай в мой джип, просто прыгай в мой джип   Бойся совершенства, ведь это наше G
https://genius.com/044-rose-lean-lyrics;[Текст песни "LEAN"]      [Интро]   Мне не нужен лин   Мне не нужен лин   Мне не нужен лин   Мне не нужен лин   *TreeTime*   Воу, хах   Мне не нужен лин   Мне не нужен лин   Мне не нужен лин   Мне не нужен лин      [Припев]   Мне не нужен лин, пока валит дым   Мне не нужен лин, мне не нужен лин   Мне не нужен лин, пока валит дым   Бэйби роллит слим, в клане не один   Мне не нужен лин, мне не нужен лин   Пока валит дым, бэйби ролит слим   Мне не нужен лин, мне не нужен лин   Мне не нужен лин, в клане не один   Мне не нужен лин, пока валит дым   Мне не нужен лин, мне не нужен лин   Мне не нужен лин, пока валит дым   Бэйби роллит слим, в клане не один      [Куплет]   Двадцать первый век, и это мои дети   Распустили сплетни о том, что я последний   Последний тот, кто валит дым, можно, я пойду за ним   Нет-нет-нет, мне не нужно вашей любви   Этот мир бесконечный, мы теряем цели   Они больше не нужны, имеем, что хотели   На новый белый Бенз, в этом строго Yung Bans   Белый Бенз, белый Бумер, я в раю, но я не умер   И я рад, что я живу   И я рад, что я живу   И я рад, что я живу   И я рад, что я живу, живу   Да, я не слышу вас, сукины дети   Накину все ваши таланты на плечи   Никто не сказал, что я тут безупречен   Но у этих малышек тут началась течка   Я больше всех ценю   То, что мне дано, всё предрешено   Как меня вдохновил создатель мира   Невыносимо, невыносимо   Как меня вдохновил создатель мира   Невыносимо, невыносимо      [Бридж]   Мне не нужен лин, мне не нужен лин   Мне не нужен лин   Мне не нужен лин, мне не нужен лин      [Припев]   Мне не нужен лин, пока валит дым   Мне не нужен лин, мне не нужен лин   Мне не нужен лин, пока валит дым   Бэйби роллит слим, в клане не один   Мне не нужен лин, мне не нужен лин   Пока валит дым, бэйби ролит слим   Мне не нужен лин, мне не нужен лин   Мне не нужен лин, в клане не один   Мне не нужен лин, пока валит дым   Мне не нужен лин, мне не нужен лин   Мне не нужен лин, пока валит дым   Бэйби роллит слим, в клане не один
https://genius.com/044-rose-louis-vuitton-lyrics;[Текст песни "LOUIS VUITTON"]      [Припев]   Малышка мне пишет на мой телефон   Она так хочет прийти в мой дом   Она знает что будет потом   Чистая хоу, дай мне glock   Бери что захочешь, я в Louis Vuitton   На часах Patek, бандана Vlone   Я сяду в клубе, лучше танцуй   Знаю, не сильно меня ведь ты любишь   Каждый сделанный доллар, каждый пройденный шаг   Бриллианты танцуют здесь бодро   Как сверкают тонны бабла   Бэнтли черный jet, флоу как Uber Black   Филлип Плейн, вывод, play   Она хочет меня, но я точно не с ней      [Предкуплет]   Да мне повезло, что я Роуз   Выливаю соус (skrrt)      [Куплет]   Просто зайди в Louis Vuitton   И выбери всё что захочешь   Я знаю, ты точно, ты хочешь   Понять этот звук между строчек   Просто зайди в луи витон   И выбери всё что захочешь   Я знаю, ты точно, ты хочешь   Понять этот звук между строчек   Я вижу как ты любишь это слушать   Про стиль, что такой не послушный   Она точно знает толк в любви   Малышка, ты меня прости   Я не хотел эту суку, она взяла мою руку   Baby прости мне поступок   Я не хочу...      [Припев]   Малышка мне пишет на мой телефон   Она так хочет прийти в мой дом   Она знает что будет потом   Чистая хоу, дай мне glock   Бери что захочешь, я в Louis Vuitton   На часах Patek, бандана Vlone   Я сяду в клубе, лучше танцуй   Знаю, не сильно меня ведь ты любишь   Каждый сделанный доллар, каждый пройденный шаг   Бриллианты танцуют здесь бодро   Как сверкают тонны бабла   Бэнтли черный jet, флоу как Uber Black   Филлип Плейн, вывод, play   Она хочет меня, но я точно не с ней   Малышка мне пишет на мой телефон   Она так хочет прийти в мой дом   Она знает что будет потом   Чистая хоу, дай мне glock   Бери что захочешь, я в Louis Vuitton   На часах Patek, бандана Vlone   Я сяду в клубе, лучше танцуй   Знаю, не сильно меня ведь ты любишь   Каждый сделанный доллар, каждый пройденный шаг   Бриллианты танцуют здесь бодро   Как сверкают тонны бабла   Бэнтли черный jet, флоу как Uber Black   Филлип Плейн, вывод, play   Она хочет меня, но я точно не с ней
https://genius.com/044-rose-loved-lyrics;[Текст песни "Любимым"]      [Хук]   Я тебя люблю,  я тебя люблю, я тебя люблю, я так тебя люблю   Я-я тебя люблю, я тебя люблю, я так тебя люблю   Я тебя люблю, я тебя люблю, я так тебя люблю   Я тебя люблю, я тебя люблю, я так тебя люблю      [Куплет 1]   И мы не видим никого, и мы не слышим ничего   И мы летим в этом моменте, нам не помешает никто   Солнце греет наши тела, ты так любишь эти темы   Волна на облаках, жаль увидеть не успела   Не помню, чтобы было так жарко   Я прячусь в тени, пальмовых парках      [Хук]   Я тебя люблю,  я тебя люблю, я тебя люблю, я так тебя люблю   Я-я тебя люблю, я тебя люблю, я так тебя люблю   Я тебя люблю, я тебя люблю, я так тебя люблю   Я тебя люблю, я тебя люблю, я так тебя люблю      [Куплет 2]   Мы смотрим на эти пейзажи   Кто-то там, что-то там скажет, не важно   Море охраняет наш дом, ты за мной скучаешь   Но я тебе о том как..      [Хук]   Я тебя люблю,  я тебя люблю, я тебя люблю, я так тебя люблю   Я-я тебя люблю, я тебя люблю, я так тебя люблю   Я тебя люблю, я тебя люблю, я так тебя люблю
https://genius.com/044-rose-maserati-lyrics;[Intro: 044 Роуз]   [?]      [Hook: 044 Роуз]   Мазерати, я ныряю в Мазерати   Мазерати, мы угнали Мазерати   Мазерати, я и мой братик   Мазерати, Мазерати   Мазерати, я ныряю в Мазерати   Мазерати, мы угнали Мазерати   Мазерати, я и мой братик   Мазерати, Мазерати      [Verse 1: 044 Роуз]   Мы любим одних, но умираем с другими   Далеко до них, жаль что мы не с ними   Люби меня тем, кем я не являюсь   Я не вижу стен и больше не стесняюсь   Мы должны все пройти, похуй на каком пути   Мы летим на острова и нас больше не найти   Я еще ребенок и мне можно всё   Лучший из пелёнок, мне не нужно ничего      [Skit: 044 Роуз]   Aye,ya,aye,ya   Rose,что?что?      [Hook: 044 Роуз]   Мазерати, я ныряю в Мазерати   Мазерати, мы угнали Мазерати   Мазерати, я и мой братик   Мазерати, Мазерати   Мазерати, я ныряю в Мазерати   Мазерати, мы угнали Мазерати   Мазерати, я и мой братик   Мазерати, Мазерати, Мазерати      [Verse 2: 044 Роуз]   Low Ford, true talk, лучший сорт и сука на болт   Быть как все, или не быть вообще   Идти по косе и спиздить Porsche   Быть как все, или не быть вообще   Запоминай, все что я говорю   Не слушай тех, кого я не люблю   Я прощаю ей все, даже если не права   Если все так плохо - мне поможет трава   Возьми у папы денег на свои мечты   Мне похуй кто ты,я скурил свои цветы   Возьми у папы денег на свои мечты   Мне похуй кто ты,я скурил свои цветы      [Hook: 044 Роуз]   Мазерати, я ныряю в Мазерати   Мазерати, мы угнали Мазерати   Мазерати, я и мой братик   Мазерати, Мазерати   Мазерати, я ныряю в Мазерати   Мазерати, мы угнали Мазерати   Мазерати, я и мой братик   Мазерати, Мазерати, Мазерати
https://genius.com/044-rose-meri-dzhey-lyrics;[Intro]   Мэри Джейн, Мэри Джейн,  Мэри Джейн   Эщкерее!!         [Hook]   Каждый день, я и Мэри Джейн   Каждый день, я и Мэри Джейн   Каждый день, Каждый день, Каждый день, Каждый день, Каждый день, Каждый день, Каждый день, ха ее   Каждый день, я и Мэри Джейн   Каждый день, я и Мэри Джейн   Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн         [Verse:044 Rose]   Я постоянно ошибаюсь, и мне некуда идти. Всё что мы знаем теперь не найти   Мне- мне-мне так не хватает твоей красоты, все что мы знаем теперь не найти   Рэп- это игра где побеждают все   Всё что я сказал ты примеряешь на себе   Ты готов и ты за мной, нет, оставайся верен, за самим собой, этот мир давно потерян      [Hook]   Каждый день, я и Мэри Джейн   Каждый день, я и Мэри Джейн   Каждый день, Каждый день, Каждый день, Каждый день, Каждый день, Каждый день, Каждый день, ха ее   Каждый день, я и Мэри Джейн   Каждый день, я и Мэри Джейн   Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн, Мэри Джейн      [Verse]
https://genius.com/044-rose-miley-icey-lyrics;[Текст песни «MILEY ICEY»]      [Припев]   Майли Сайрус, пусси magnet, molly, money, Кендалл Кари   Майли Сайрус, пусси magnet, molly, money, Кендалл Кари   У меня ice, у меня доуп   У меня show, у меня фиджет   У меня ice, у меня доуп   У меня show, у меня фиджет      [Куплет]   Французская одежда, трэпую в ней небрежно   Новый Kenzo, белоснежно, Louis, bitch, я самый свежий   Она пишет на мой телефон, о мой бог, я одинок   М-м, считаю деньги, сука, покажи любовь   Ныряю в pool, знаю, эту boo   Прости, игрок, сегодня я её возьму   Реальный пёс, ты выглядишь забавно   Fake bang gang и ты упал на второй план   Ты базаришь: "бла-бла-бла"   Мой шутер — "pow-pow-pow" (pew-pew)   Прямо сейчас   Очень много доупа, сука   Очень много денег   Тянем магию сативы   Соберись, обернись, затянись   Пристегнись, увернись      [Припев]   Майли Сайрус, пусси magnet, molly, money, Кендалл Кари   Майли Сайрус, пусси magnet, molly, money, Кендалл Кари   У меня ice, у меня доуп   У меня show, у меня фиджи   У меня ice, у меня доуп   У меня show, у меня фиджи   Майли Сайрус, пусси magnet, molly, money, Кендалл Кари   Майли Сайрус, пусси magnet, molly, money, Кендалл Кари   У меня ice, у меня доуп   У меня show, у меня фиджи   У меня ice, у меня доуп   У меня show, у меня фиджи
https://genius.com/044-rose-mir-777-lyrics;[Текст песни "Mir 777"]      [Припев]   Я сделал этот мир   Сделал этот мир   Таким красивым для тебя   Красивым для тебя   Красивым для тебя   Яу-яу-яу      [Хук]   Сделал этот мир   Сделал этот мир   Сделал этот мир   Сделал этот мир   Сделал этот мир   Сделал этот мир      [Припев]   Сделал этот мир   Таким красивым для тебя   Красивым для тебя   Красивым для тебя   Яу-яу-яу   Сделал этот мир      [Аутро]   Сделал этот мир   Я сделал этот мир
https://genius.com/044-rose-mom-sorry-lyrics;[Текст песни "MOM SORRY"]      [Припев]   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти      [Куплет 1]   Она хочет услышать от меня (от меня)   Как я её люблю, я воюю в аду   Да, нам не нужен успех   Мы не похожи на тех   Делаем звуки для всех   Да, мне не нужен успех   Крутится пластинка, играет Элвис Пресли   Выберусь на benjis, или скр на Тесле   Музыка просто рабочего, нам нужно в два раза больше   Нам нужно выйти на Порше, нам нужна девочка в Польше      [Бридж]   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын (мама, прости, мама, прости)      [Припев]   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти      [Куплет 2]   Рисуем стены системы, два брата в теме   Нет проблем и для тех, кто с нами в теме   Ультравайт, EDM, молотов   Водка, спрайт, MDM, молодость   Свет сил, там меня спросил, стоит подрасти   Чтобы увидеть самый-самый стиль   044 мир, начало и, все кто ним кричали   Больше не молчали никогда      [Припев]   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти   Новый трек о любви, мама, прости   Что твой сын не хочет расти
https://genius.com/044-rose-morning-lyrics;[Интро]   2044   Самый-самый центр Киева   Саня Wise   Пара-па-па-па, мм   Пара-па-па-па, мх-м-м   Пара-па-па-па-па-па, окей   [?]
https://genius.com/044-rose-motivation-lyrics;[Текст песни "Motivation"]      Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат      Тратим столько, сколько тратит магнат   Тратим всё, не ожидая зарплат   Тратим столько, сколько тратит магнат   Тратим всё, не ожидая зарплат      Каждый день новый drip   Drip so hard, work so hard   Каждый день новый стиль   Псих и glock, деньги и [?]   Рифмами сделал миллионы   Чем я лучше? Чем ты хуже?   Я не работал [?], я не спал, пил из лужи   Но важно остаться собой   Чтобы деньги сменили настрой   Pussy boy, постой   Я кручу backwoods, налей снова   Открывай свой лейбл   Киев отметил я тэгом   Louis и Gucci на back   Yakata и [?] на back      Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат      Тратим столько, сколько тратит магнат   Тратим всё, не ожидая зарплат   Тратим столько, сколько тратит магнат   Тратим всё, не ожидая зарплат      Каждый день новый drip   Drip so hard, work so hard   Каждый день новый стиль   Псих и glock, деньги и [?]   Рифмами сделал миллионы   Чем я лучше? Чем ты хуже?   Я не работал [?], я не спал, пил из лужи   Но важно остаться собой   Чтобы деньги сменили настрой   Pussy boy, постой   Я кручу backwoods, налей снова   Открывай свой лейбл   Киев отметил я тэгом   Louis и Gucci на back   Yakata и [?] на back      Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат      Тратим столько, сколько тратит магнат   Тратим всё, не ожидая зарплат   Тратим столько, сколько тратит магнат   Тратим всё, не ожидая зарплат      Не нужно ничего обещать мне   Слушай как деньги звучат   Не нужно ничего обещать мне   Слушай как деньги звучат
https://genius.com/044-rose-my-style-lyrics;[Интро: ROSE 044]   [?] с подворотни, с Якатой   Яката, с днём рождения   Я не устану говорить, что?   Не устану говорить   Яката, с днём рождения   Яката, с днём рождения      [Куплет 1: ROSE 044]   Я не устану говорить всем нашим людям   И всем кто нас любит, полюбит, забудет   Неважно, буду отважным   Все свои дела умножим на дважды   Мы станем старше и увидим дальше   Мы выше всех построенных башен   Дай мне стиль обратно, всегда тебе я рад   На подходе самый, самый, самый, самый верный плаг   Влад Гербич неплохо звучит   Брат говорит, что напали грачи   Но мы их не слышим   Мы их не слышим, я      [Припев: ROSE 044 &amp  HOODRICH UA 044]   Часто примитивный, но вряд ли негативный   Мой стиль самый стильный   Стиль самый стильный   Часто примитивный, но вряд ли негативный   Мой стиль самый стильный   Стиль самый стильный   [?]      [Куплет 2: HOODRICH UA 044]   Plug, go away   Plug,go away   Ua - thats my gang   Kiev City all forty four state   You - fuckboy   Always rapping say   You dont need a chain   Keep the chance   From Russia to Ukraine   [ ? ]   Spanish plug do the drug (ya)   Spanish plug do the drug (ya)   Spanish plug do the drug (ya)   I dont need a fucking top   And I know the world is mine   I need follow true   [?]
https://genius.com/044-rose-never-trust-any-one-lyrics;L
